0 	1 	0 	0
0.010101 	1.00008 	-1.27361e-08 	0
0.020202 	1.00029 	-3.07211e-08 	0
0.030303 	1.00065 	-3.97773e-08 	0
0.040404 	1.00114 	-5.75957e-08 	0
0.0505051 	1.00178 	-6.63949e-08 	0
0.0606061 	1.00256 	-8.39577e-08 	0
0.0707071 	1.00346 	-9.26116e-08 	0
0.0808081 	1.00451 	-1.09754e-07 	0
0.0909091 	1.00568 	-1.18154e-07 	0
0.10101 	1.00699 	-1.34637e-07 	0
0.111111 	1.00841 	-1.42659e-07 	0
0.121212 	1.00996 	-1.58265e-07 	0
0.131313 	1.01162 	-1.65802e-07 	0
0.141414 	1.01339 	-1.80347e-07 	0
0.151515 	1.01526 	-1.87317e-07 	0
0.161616 	1.01724 	-2.00653e-07 	0
0.171717 	1.01931 	-2.06989e-07 	0
0.181818 	1.02147 	-2.19006e-07 	0
0.191919 	1.02372 	-2.24664e-07 	0
0.20202 	1.02604 	-2.30092e-07 	0
0.212121 	1.02844 	-2.40249e-07 	0
0.222222 	1.03091 	-2.44968e-07 	0
0.232323 	1.03345 	-2.53699e-07 	0
0.242424 	1.03604 	-2.5771e-07 	0
0.252525 	1.03869 	-2.61489e-07 	0
0.262626 	1.04139 	-2.68347e-07 	0
0.272727 	1.04413 	-2.7144e-07 	0
0.282828 	1.04691 	-2.7431e-07 	0
0.292929 	1.04973 	-2.79383e-07 	0
0.30303 	1.05258 	-2.81611e-07 	0
0.313131 	1.05546 	-2.83633e-07 	0
0.323232 	1.05836 	-2.87061e-07 	0
0.333333 	1.06128 	-2.885e-07 	0
0.343434 	1.06422 	-2.89757e-07 	0
0.353535 	1.06718 	-2.91714e-07 	0
0.363636 	1.07014 	-2.92458e-07 	0
0.373737 	1.07311 	-2.93043e-07 	0
0.383838 	1.07609 	-2.93722e-07 	0
0.393939 	1.07907 	-2.93868e-07 	0
0.40404 	1.08205 	-2.93882e-07 	0
0.414141 	1.08503 	-2.93768e-07 	0
0.424242 	1.088 	-2.93127e-07 	0
0.434343 	1.09097 	-2.92663e-07 	0
0.444444 	1.09394 	-2.92094e-07 	0
0.454545 	1.09689 	-2.91426e-07 	0
0.464646 	1.09983 	-2.89757e-07 	0
0.474747 	1.10276 	-2.88823e-07 	0
0.484848 	1.10568 	-2.87812e-07 	0
0.494949 	1.10858 	-2.86727e-07 	0
0.505051 	1.11147 	-2.84297e-07 	0
0.515152 	1.11435 	-2.83022e-07 	0
0.525253 	1.1172 	-2.81693e-07 	0
0.535354 	1.12004 	-2.80314e-07 	0
0.545455 	1.12286 	-2.78889e-07 	0
0.555556 	1.12567 	-2.75844e-07 	0
0.565657 	1.12845 	-2.74299e-07 	0
0.575758 	1.13121 	-2.72721e-07 	0
0.585859 	1.13396 	-2.71112e-07 	0
0.59596 	1.13668 	-2.69476e-07 	0
0.606061 	1.13938 	-2.67813e-07 	0
0.616162 	1.14207 	-2.64364e-07 	0
0.626263 	1.14473 	-2.62642e-07 	0
0.636364 	1.14737 	-2.60903e-07 	0
0.646465 	1.14999 	-2.59151e-07 	0
0.656566 	1.15259 	-2.57387e-07 	0
0.666667 	1.15517 	-2.55613e-07 	0
0.676768 	1.15773 	-2.53831e-07 	0
0.686869 	1.16027 	-2.5021e-07 	0
0.69697 	1.16278 	-2.48417e-07 	0
0.707071 	1.16528 	-2.46622e-07 	0
0.717172 	1.16775 	-2.44828e-07 	0
0.727273 	1.1702 	-2.43035e-07 	0
0.737374 	1.17264 	-2.41245e-07 	0
0.747475 	1.17505 	-2.39457e-07 	0
0.757576 	1.17744 	-2.37674e-07 	0
0.767677 	1.17982 	-2.35895e-07 	0
0.777778 	1.18217 	-2.34121e-07 	0
0.787879 	1.18451 	-2.30574e-07 	0
0.79798 	1.18682 	-2.28821e-07 	0
0.808081 	1.18911 	-2.27076e-07 	0
0.818182 	1.19139 	-2.25339e-07 	0
0.828283 	1.19365 	-2.23611e-07 	0
0.838384 	1.19589 	-2.21891e-07 	0
0.848485 	1.19811 	-2.2018e-07 	0
0.858586 	1.20031 	-2.18479e-07 	0
0.868687 	1.20249 	-2.16787e-07 	0
0.878788 	1.20466 	-2.15106e-07 	0
0.888889 	1.20681 	-2.13435e-07 	0
0.89899 	1.20894 	-2.11774e-07 	0
0.909091 	1.21105 	-2.10124e-07 	0
0.919192 	1.21315 	-2.08484e-07 	0
0.929293 	1.21523 	-2.06855e-07 	0
0.939394 	1.21729 	-2.05238e-07 	0
0.949495 	1.21934 	-2.03632e-07 	0
0.959596 	1.22137 	-2.02037e-07 	0
0.969697 	1.22338 	-2.00453e-07 	0
0.979798 	1.22538 	-1.9888e-07 	0
0.989899 	1.22736 	-1.97318e-07 	0
1 	1.22933 	-1.95767e-07 	0
