0 	1.88911
0.010101 	1.88856
0.020202 	1.88801
0.030303 	1.88745
0.040404 	1.8869
0.0505051 	1.88635
0.0606061 	1.8858
0.0707071 	1.88525
0.0808081 	1.8847
0.0909091 	1.88415
0.10101 	1.88349
0.111111 	1.88188
0.121212 	1.88027
0.131313 	1.87866
0.141414 	1.87706
0.151515 	1.87545
0.161616 	1.87384
0.171717 	1.87223
0.181818 	1.87062
0.191919 	1.86901
0.20202 	1.86723
0.212121 	1.86474
0.222222 	1.86226
0.232323 	1.85978
0.242424 	1.85729
0.252525 	1.85481
0.262626 	1.85232
0.272727 	1.84984
0.282828 	1.84736
0.292929 	1.84487
0.30303 	1.84223
0.313131 	1.83921
0.323232 	1.8362
0.333333 	1.83318
0.343434 	1.83016
0.353535 	1.82715
0.363636 	1.82413
0.373737 	1.82112
0.383838 	1.8181
0.393939 	1.81508
0.40404 	1.812
0.414141 	1.8088
0.424242 	1.8056
0.434343 	1.8024
0.444444 	1.7992
0.454545 	1.796
0.464646 	1.79281
0.474747 	1.78961
0.484848 	1.78641
0.494949 	1.78321
0.505051 	1.78003
0.515152 	1.77685
0.525253 	1.77368
0.535354 	1.77051
0.545455 	1.76734
0.555556 	1.76416
0.565657 	1.76099
0.575758 	1.75782
0.585859 	1.75465
0.59596 	1.75147
0.606061 	1.74837
0.616162 	1.74531
0.626263 	1.74225
0.636364 	1.73919
0.646465 	1.73613
0.656566 	1.73307
0.666667 	1.73001
0.676768 	1.72695
0.686869 	1.72389
0.69697 	1.72083
0.707071 	1.71788
0.717172 	1.71497
0.727273 	1.71206
0.737374 	1.70915
0.747475 	1.70625
0.757576 	1.70334
0.767677 	1.70043
0.777778 	1.69752
0.787879 	1.69461
0.79798 	1.69171
0.808081 	1.68895
0.818182 	1.68622
0.828283 	1.6835
0.838384 	1.68077
0.848485 	1.67805
0.858586 	1.67532
0.868687 	1.6726
0.878788 	1.66987
0.888889 	1.66715
0.89899 	1.66442
0.909091 	1.66188
0.919192 	1.65935
0.929293 	1.65682
0.939394 	1.6543
0.949495 	1.65177
0.959596 	1.64925
0.969697 	1.64672
0.979798 	1.6442
0.989899 	1.64167
1 	1.63914
