0 	1.89963
0.010101 	1.89965
0.020202 	1.89958
0.030303 	1.89935
0.040404 	1.89898
0.0505051 	1.89847
0.0606061 	1.89783
0.0707071 	1.89705
0.0808081 	1.89613
0.0909091 	1.89508
0.10101 	1.8939
0.111111 	1.8926
0.121212 	1.89117
0.131313 	1.88963
0.141414 	1.88797
0.151515 	1.88621
0.161616 	1.88434
0.171717 	1.88237
0.181818 	1.88031
0.191919 	1.87814
0.20202 	1.8759
0.212121 	1.87358
0.222222 	1.87118
0.232323 	1.86871
0.242424 	1.86617
0.252525 	1.86357
0.262626 	1.86091
0.272727 	1.8582
0.282828 	1.85544
0.292929 	1.85263
0.30303 	1.84979
0.313131 	1.84691
0.323232 	1.84399
0.333333 	1.84105
0.343434 	1.83809
0.353535 	1.8351
0.363636 	1.83209
0.373737 	1.82906
0.383838 	1.82603
0.393939 	1.82298
0.40404 	1.81992
0.414141 	1.81686
0.424242 	1.8138
0.434343 	1.81073
0.444444 	1.80767
0.454545 	1.8046
0.464646 	1.80154
0.474747 	1.79849
0.484848 	1.79545
0.494949 	1.79241
0.505051 	1.78938
0.515152 	1.78637
0.525253 	1.78336
0.535354 	1.78037
0.545455 	1.77739
0.555556 	1.77443
0.565657 	1.77148
0.575758 	1.76855
0.585859 	1.76564
0.59596 	1.76274
0.606061 	1.75985
0.616162 	1.75699
0.626263 	1.75414
0.636364 	1.75132
0.646465 	1.74851
0.656566 	1.74571
0.666667 	1.74294
0.676768 	1.74019
0.686869 	1.73745
0.69697 	1.73474
0.707071 	1.73204
0.717172 	1.72936
0.727273 	1.7267
0.737374 	1.72406
0.747475 	1.72144
0.757576 	1.71884
0.767677 	1.71625
0.777778 	1.71368
0.787879 	1.71114
0.79798 	1.70861
0.808081 	1.70609
0.818182 	1.7036
0.828283 	1.70112
0.838384 	1.69866
0.848485 	1.69622
0.858586 	1.69379
0.868687 	1.69138
0.878788 	1.68899
0.888889 	1.68661
0.89899 	1.68425
0.909091 	1.6819
0.919192 	1.67957
0.929293 	1.67726
0.939394 	1.67496
0.949495 	1.67267
0.959596 	1.6704
0.969697 	1.66815
0.979798 	1.66591
0.989899 	1.66368
1 	1.66146
