0 	1.88778
0.010101 	1.88722
0.020202 	1.88667
0.030303 	1.88612
0.040404 	1.88557
0.0505051 	1.88502
0.0606061 	1.88447
0.0707071 	1.88392
0.0808081 	1.88337
0.0909091 	1.88282
0.10101 	1.88216
0.111111 	1.88055
0.121212 	1.87894
0.131313 	1.87733
0.141414 	1.87572
0.151515 	1.87411
0.161616 	1.87251
0.171717 	1.8709
0.181818 	1.86929
0.191919 	1.86768
0.20202 	1.8659
0.212121 	1.86341
0.222222 	1.86093
0.232323 	1.85844
0.242424 	1.85596
0.252525 	1.85348
0.262626 	1.85099
0.272727 	1.84851
0.282828 	1.84602
0.292929 	1.84354
0.30303 	1.8409
0.313131 	1.83788
0.323232 	1.83486
0.333333 	1.83185
0.343434 	1.82883
0.353535 	1.82582
0.363636 	1.8228
0.373737 	1.81978
0.383838 	1.81677
0.393939 	1.81375
0.40404 	1.81066
0.414141 	1.80746
0.424242 	1.80427
0.434343 	1.80107
0.444444 	1.79787
0.454545 	1.79467
0.464646 	1.79147
0.474747 	1.78828
0.484848 	1.78508
0.494949 	1.78188
0.505051 	1.77869
0.515152 	1.77552
0.525253 	1.77235
0.535354 	1.76918
0.545455 	1.766
0.555556 	1.76283
0.565657 	1.75966
0.575758 	1.75649
0.585859 	1.75332
0.59596 	1.75014
0.606061 	1.74704
0.616162 	1.74398
0.626263 	1.74092
0.636364 	1.73786
0.646465 	1.7348
0.656566 	1.73174
0.666667 	1.72868
0.676768 	1.72562
0.686869 	1.72256
0.69697 	1.7195
0.707071 	1.71654
0.717172 	1.71364
0.727273 	1.71073
0.737374 	1.70782
0.747475 	1.70491
0.757576 	1.70201
0.767677 	1.6991
0.777778 	1.69619
0.787879 	1.69328
0.79798 	1.69038
0.808081 	1.68761
0.818182 	1.68489
0.828283 	1.68216
0.838384 	1.67944
0.848485 	1.67671
0.858586 	1.67399
0.868687 	1.67126
0.878788 	1.66854
0.888889 	1.66581
0.89899 	1.66309
0.909091 	1.66054
0.919192 	1.65802
0.929293 	1.65549
0.939394 	1.65297
0.949495 	1.65044
0.959596 	1.64791
0.969697 	1.64539
0.979798 	1.64286
0.989899 	1.64034
1 	1.63781
