0 	2.0664
0.010101 	2.06641
0.020202 	2.06634
0.030303 	2.06611
0.040404 	2.06574
0.0505051 	2.06524
0.0606061 	2.06459
0.0707071 	2.06381
0.0808081 	2.06289
0.0909091 	2.06184
0.10101 	2.06066
0.111111 	2.05936
0.121212 	2.05794
0.131313 	2.0564
0.141414 	2.05474
0.151515 	2.05297
0.161616 	2.0511
0.171717 	2.04913
0.181818 	2.04707
0.191919 	2.04491
0.20202 	2.04267
0.212121 	2.04034
0.222222 	2.03794
0.232323 	2.03547
0.242424 	2.03293
0.252525 	2.03033
0.262626 	2.02767
0.272727 	2.02496
0.282828 	2.0222
0.292929 	2.0194
0.30303 	2.01655
0.313131 	2.01368
0.323232 	2.01076
0.333333 	2.00782
0.343434 	2.00485
0.353535 	2.00186
0.363636 	1.99885
0.373737 	1.99583
0.383838 	1.99279
0.393939 	1.98975
0.40404 	1.98669
0.414141 	1.98363
0.424242 	1.98056
0.434343 	1.9775
0.444444 	1.97443
0.454545 	1.97137
0.464646 	1.96831
0.474747 	1.96526
0.484848 	1.96222
0.494949 	1.95918
0.505051 	1.95615
0.515152 	1.95314
0.525253 	1.95014
0.535354 	1.94714
0.545455 	1.94417
0.555556 	1.9412
0.565657 	1.93826
0.575758 	1.93533
0.585859 	1.93241
0.59596 	1.92951
0.606061 	1.92663
0.616162 	1.92377
0.626263 	1.92092
0.636364 	1.9181
0.646465 	1.91529
0.656566 	1.9125
0.666667 	1.90972
0.676768 	1.90697
0.686869 	1.90424
0.69697 	1.90152
0.707071 	1.89883
0.717172 	1.89615
0.727273 	1.89349
0.737374 	1.89085
0.747475 	1.88823
0.757576 	1.88563
0.767677 	1.88305
0.777778 	1.88048
0.787879 	1.87794
0.79798 	1.87541
0.808081 	1.8729
0.818182 	1.87041
0.828283 	1.86793
0.838384 	1.86547
0.848485 	1.86303
0.858586 	1.86061
0.868687 	1.8582
0.878788 	1.85581
0.888889 	1.85344
0.89899 	1.85108
0.909091 	1.84874
0.919192 	1.84641
0.929293 	1.8441
0.939394 	1.8418
0.949495 	1.83952
0.959596 	1.83725
0.969697 	1.835
0.979798 	1.83276
0.989899 	1.83054
1 	1.82833
